Date,Close
1/2/2014,17.65
1/3/2014,17.78
1/6/2014,17.79
1/7/2014,17.8
1/8/2014,17.86
1/9/2014,17.92
1/10/2014,17.89
1/13/2014,17.62
1/14/2014,17.77
1/15/2014,17.98
1/16/2014,17.87
1/17/2014,17.81
1/21/2014,17.82
1/22/2014,17.83
1/23/2014,17.54
1/24/2014,17.14
1/27/2014,17.04
1/28/2014,17.26
1/29/2014,17.06
1/30/2014,17.3
1/31/2014,17.1
2/3/2014,16.67
2/4/2014,16.83
2/5/2014,16.82
2/6/2014,17.08
2/7/2014,17.29
2/10/2014,17.3
2/11/2014,17.48
2/12/2014,17.48
2/13/2014,17.55
2/14/2014,17.57
2/18/2014,17.61
2/19/2014,17.36
2/20/2014,17.41
2/21/2014,17.44
2/24/2014,17.57
2/25/2014,17.47
2/26/2014,17.44
2/27/2014,17.53
2/28/2014,17.62
3/3/2014,17.48
3/4/2014,17.84
3/5/2014,18.03
3/6/2014,18.08
3/7/2014,18.17
3/10/2014,18.17
3/11/2014,18.05
3/12/2014,18.02
3/13/2014,17.82
3/14/2014,17.7
3/17/2014,17.89
3/18/2014,17.98
3/19/2014,17.97
3/20/2014,18.25
3/21/2014,18.19
3/24/2014,18.18
3/25/2014,18.17
3/26/2014,17.98
3/27/2014,17.88
3/28/2014,17.95
3/31/2014,18.14
4/1/2014,18.17
4/2/2014,18.21
4/3/2014,18.18
4/4/2014,18
4/7/2014,17.73
4/8/2014,17.75
4/9/2014,17.91
4/10/2014,17.49
4/11/2014,17.28
4/14/2014,17.42
4/15/2014,17.58
4/16/2014,17.72
4/17/2014,17.75
4/21/2014,17.74
4/22/2014,17.86
4/23/2014,17.9
4/24/2014,17.89
4/25/2014,17.74
4/28/2014,17.64
4/29/2014,17.81
4/30/2014,17.83
5/1/2014,17.87
5/2/2014,17.86
5/5/2014,17.78
5/6/2014,17.53
5/7/2014,17.77
5/8/2014,17.82
5/9/2014,17.81
5/12/2014,17.99
5/13/2014,17.97
5/14/2014,17.84
5/15/2014,17.64
5/16/2014,17.66
5/19/2014,17.75
5/20/2014,17.65
5/21/2014,17.76
5/22/2014,17.84
5/23/2014,17.9
5/27/2014,18.05
5/28/2014,18.02
5/29/2014,18.06
5/30/2014,18.1
6/2/2014,18.15
6/3/2014,18.17
6/4/2014,18.22
6/5/2014,18.39
6/6/2014,18.51
6/9/2014,18.6
6/10/2014,18.59
6/11/2014,18.47
6/12/2014,18.35
6/13/2014,18.36
6/16/2014,18.27
6/17/2014,18.46
6/18/2014,18.56
6/19/2014,18.54
6/20/2014,18.54
6/23/2014,18.58
6/24/2014,18.46
6/25/2014,18.47
6/26/2014,18.41
6/27/2014,18.48
6/30/2014,18.47
7/1/2014,18.58
7/2/2014,18.56
7/3/2014,18.71
7/7/2014,18.63
7/8/2014,18.47
7/9/2014,18.51
7/10/2014,18.39
7/11/2014,18.43
7/14/2014,18.54
7/15/2014,18.67
7/16/2014,18.64
7/17/2014,18.39
7/18/2014,18.6
7/21/2014,18.56
7/22/2014,18.61
7/23/2014,18.65
7/24/2014,18.69
7/25/2014,18.59
7/28/2014,18.6
7/29/2014,18.5
7/30/2014,18.58
7/31/2014,18.2
8/1/2014,18.04
8/4/2014,18.19
8/5/2014,18
8/6/2014,18.08
8/7/2014,18
8/8/2014,18.17
8/11/2014,18.19
8/12/2014,18.23
8/13/2014,18.31
8/14/2014,18.43
8/15/2014,18.34
8/18/2014,18.54
8/19/2014,18.57
8/20/2014,18.62
8/21/2014,18.84
8/22/2014,18.77
8/25/2014,18.94
8/26/2014,18.98
8/27/2014,18.94
8/28/2014,18.88
8/29/2014,18.97
9/2/2014,19.04
9/3/2014,19.01
9/4/2014,19.03
9/5/2014,19.05
9/8/2014,19.06
9/9/2014,18.86
9/10/2014,18.96
9/11/2014,19.01
9/12/2014,18.99
9/15/2014,18.99
9/16/2014,19.07
9/17/2014,19.15
9/18/2014,19.33
9/19/2014,19.21
9/22/2014,19.08
9/23/2014,18.95
9/24/2014,19.05
9/25/2014,18.73
9/26/2014,18.91
9/29/2014,18.85
9/30/2014,18.82
10/1/2014,18.59
10/2/2014,18.64
10/3/2014,18.9
10/6/2014,18.85
10/7/2014,18.53
10/8/2014,18.88
10/9/2014,18.48
10/10/2014,18.34
10/13/2014,18.17
10/14/2014,18.25
10/15/2014,17.9
10/16/2014,17.9
10/17/2014,18.12
10/20/2014,18.23
10/21/2014,18.57
10/22/2014,18.4
10/23/2014,18.58
10/24/2014,18.76
10/27/2014,18.78
10/28/2014,18.99
10/29/2014,19.03
10/30/2014,19.14
10/31/2014,19.36
11/3/2014,19.43
11/4/2014,19.44
11/5/2014,19.57
11/6/2014,19.6
11/7/2014,19.61
11/10/2014,19.72
11/11/2014,19.65
11/12/2014,19.61
11/13/2014,19.6
11/14/2014,19.54
11/17/2014,19.54
11/18/2014,19.6
11/19/2014,19.56
11/20/2014,19.56
11/21/2014,19.66
11/24/2014,19.79
11/25/2014,19.77
11/26/2014,19.8
11/28/2014,19.81
12/1/2014,19.67
12/2/2014,19.86
12/3/2014,19.95
12/4/2014,19.98
12/5/2014,20.16
12/8/2014,20.25
12/9/2014,20.2
12/10/2014,19.94
12/11/2014,19.99
12/12/2014,19.6
12/15/2014,19.42
12/16/2014,19.24
12/17/2014,19.68
12/18/2014,20.13
12/19/2014,20.04
12/22/2014,20.18
12/23/2014,20.29
12/24/2014,20.26
12/26/2014,20.26
12/29/2014,20.33
12/30/2014,20.31
12/31/2014,20.08
1/2/2015,20.08
1/5/2015,19.66
1/6/2015,19.36
1/7/2015,19.56
1/8/2015,19.85
1/9/2015,19.59
1/12/2015,19.42
1/13/2015,19.36
1/14/2015,19.08
1/15/2015,18.85
1/16/2015,19.08
1/20/2015,18.99
1/21/2015,19.04
1/22/2015,19.51
1/23/2015,19.3
1/26/2015,19.4
1/27/2015,19.19
1/28/2015,18.84
1/29/2015,18.99
1/30/2015,18.69
2/2/2015,18.99
2/3/2015,19.3
2/4/2015,19.25
2/5/2015,19.45
2/6/2015,19.6
2/9/2015,19.51
2/10/2015,19.66
2/11/2015,19.66
2/12/2015,19.85
2/13/2015,19.84
2/17/2015,19.9
2/18/2015,19.78
2/19/2015,19.7
2/20/2015,19.85
2/23/2015,19.8
2/24/2015,19.9
2/25/2015,19.9
2/26/2015,19.85
2/27/2015,19.77
3/2/2015,19.92
3/3/2015,19.86
3/4/2015,19.74
3/5/2015,19.82
3/6/2015,19.68
3/9/2015,19.77
3/10/2015,19.34
3/11/2015,19.46
3/12/2015,19.89
3/13/2015,19.75
3/16/2015,19.99
3/17/2015,19.94
3/18/2015,20.06
3/19/2015,19.87
3/20/2015,20.07
3/23/2015,19.95
3/24/2015,19.79
3/25/2015,19.47
3/26/2015,19.46
3/27/2015,19.43
3/30/2015,19.72
3/31/2015,19.58
4/1/2015,19.56
4/2/2015,19.66
4/6/2015,19.69
4/7/2015,19.59
4/8/2015,19.66
4/9/2015,19.69
4/10/2015,19.68
4/13/2015,19.76
4/14/2015,19.76
4/15/2015,19.83
4/16/2015,19.86
4/17/2015,19.59
4/20/2015,19.68
4/21/2015,19.58
4/22/2015,19.72
4/23/2015,19.75
4/24/2015,19.72
4/27/2015,19.64
4/28/2015,19.76
4/29/2015,19.75
4/30/2015,19.59
5/1/2015,19.77
5/4/2015,19.96
5/5/2015,19.78
5/6/2015,19.68
5/7/2015,19.82
5/8/2015,20.11
5/11/2015,20.03
5/12/2015,19.96
5/13/2015,19.97
5/14/2015,20.15
5/15/2015,20.06
5/18/2015,20.17
5/19/2015,20.29
5/20/2015,20.23
5/21/2015,20.18
5/22/2015,20.19
5/26/2015,19.96
5/27/2015,20.18
5/28/2015,20.16
5/29/2015,19.98
6/1/2015,19.99
6/2/2015,20.03
6/3/2015,20.2
6/4/2015,20.02
6/5/2015,20.13
6/8/2015,20.01
6/9/2015,20.06
6/10/2015,20.34
6/11/2015,20.42
6/12/2015,20.33
6/15/2015,20.24
6/16/2015,20.36
6/17/2015,20.33
6/18/2015,20.52
6/19/2015,20.09
6/22/2015,20.4
6/23/2015,20.44
6/24/2015,20.27
6/25/2015,20.15
6/26/2015,20.21
6/29/2015,19.72
6/30/2015,19.8
7/1/2015,20.1
7/2/2015,20.01
7/6/2015,19.93
7/7/2015,19.97
7/8/2015,19.62
7/9/2015,19.77
7/10/2015,20.01
7/13/2015,20.25
7/14/2015,20.3
7/15/2015,20.47
7/16/2015,20.67
7/17/2015,20.62
7/20/2015,20.64
7/21/2015,20.62
7/22/2015,20.77
7/23/2015,20.59
7/24/2015,20.4
7/27/2015,20.25
7/28/2015,20.33
7/29/2015,20.54
7/30/2015,20.54
7/31/2015,20.47
8/3/2015,20.45
8/4/2015,20.41
8/5/2015,20.5
8/6/2015,20.42
8/7/2015,20.46
8/10/2015,20.66
8/11/2015,20.47
8/12/2015,20.29
8/13/2015,20.36
8/14/2015,20.5
8/17/2015,20.54
8/18/2015,20.53
8/19/2015,20.34
8/20/2015,19.91
8/21/2015,19.2
8/24/2015,18.39
8/25/2015,18.13
8/26/2015,18.82
8/27/2015,19.28
8/28/2015,19.19
8/31/2015,19.03
9/1/2015,18.41
