Date,Close
1/6/2014,100.4
1/7/2014,101.57
1/8/2014,102.56
1/9/2014,103.48
1/10/2014,104.14
1/13/2014,103.32
1/14/2014,104.71
1/15/2014,104.72
1/16/2014,105.03
1/17/2014,104.99
1/21/2014,105.64
1/22/2014,105.68
1/23/2014,105.03
1/24/2014,102.52
1/27/2014,101.49
1/28/2014,102.9
1/29/2014,102.04
1/30/2014,103.85
1/31/2014,102.99
2/3/2014,100.63
2/4/2014,101.63
2/5/2014,101.04
2/6/2014,101.45
2/7/2014,103.35
2/10/2014,104.43
2/11/2014,105.7
2/12/2014,105.75
2/13/2014,106.68
2/14/2014,106.9
2/18/2014,108.06
2/19/2014,107.31
2/20/2014,108.44
2/21/2014,108.46
2/24/2014,109.23
2/25/2014,109.09
2/26/2014,109.09
2/27/2014,109.63
2/28/2014,109.11
3/3/2014,108.45
3/4/2014,110.59
3/5/2014,110.35
3/6/2014,109.46
3/7/2014,109.16
3/10/2014,109.46
3/11/2014,109.18
3/12/2014,109.24
3/13/2014,107.71
3/14/2014,107.22
3/17/2014,108.1
3/18/2014,109.58
3/19/2014,109.19
3/20/2014,109.09
3/21/2014,107.04
3/24/2014,105.42
3/25/2014,106.14
3/26/2014,106.02
3/27/2014,105.9
3/28/2014,105.3
3/31/2014,106.92
4/1/2014,107.76
4/2/2014,108.2
4/3/2014,107.56
4/4/2014,105.68
4/7/2014,104.45
4/8/2014,103.89
4/9/2014,106.17
4/10/2014,102.54
4/11/2014,101.26
4/14/2014,101.63
4/15/2014,102.61
4/16/2014,103.29
4/17/2014,103.3
4/21/2014,104.59
4/22/2014,105.76
4/23/2014,105.2
4/24/2014,105
4/25/2014,104.1
4/28/2014,104.54
4/29/2014,105.27
4/30/2014,105.49
5/1/2014,105.69
5/2/2014,104.95
5/5/2014,105.6
5/6/2014,104.58
5/7/2014,104.73
5/8/2014,104.04
5/9/2014,104.75
5/12/2014,106.11
5/13/2014,106.11
5/14/2014,106.17
5/15/2014,105.14
5/16/2014,105.46
5/19/2014,106.25
5/20/2014,105.47
5/21/2014,106.25
5/22/2014,106.92
5/23/2014,107.14
5/27/2014,107.91
5/28/2014,107.66
5/29/2014,108.34
5/30/2014,108.5
6/2/2014,108.61
6/3/2014,108.88
6/4/2014,109.23
6/5/2014,109.63
6/6/2014,109.66
6/9/2014,109.39
6/10/2014,109.62
6/11/2014,109.57
6/12/2014,109
6/13/2014,108.92
6/16/2014,109.22
6/17/2014,109.3
6/18/2014,110.13
6/19/2014,110.46
6/20/2014,111.49
6/23/2014,111.05
6/24/2014,110.95
