Date,Close
40546.66667,127.05
40547.66667,126.98
40548.66667,127.64
40549.66667,127.39
40550.66667,127.14
40553.66667,126.98
40554.66667,127.43
40555.66667,128.58
40556.66667,128.37
40557.66667,129.3
40561.66667,129.52
40562.66667,128.25
40563.66667,128.08
40564.66667,128.37
40567.66667,129.1
40568.66667,129.17
40569.66667,129.67
40570.66667,129.99
40571.66667,127.72
40574.66667,128.68
40575.66667,130.74
40576.66667,130.49
40577.66667,130.78
40578.66667,131.15
40581.66667,131.97
40582.66667,132.57
40583.66667,132.27
40584.66667,132.32
40585.66667,133.11
40588.66667,133.43
40589.66667,133.01
40590.66667,133.85
40591.66667,134.25
40592.66667,134.53
40596.66667,131.83
40597.66667,131.02
40598.66667,130.93
40599.66667,132.33
40602.66667,133.15
40603.66667,130.93
40604.66667,131.21
40605.66667,133.47
40606.66667,132.47
40609.66667,131.43
40610.66667,132.58
40611.66667,132.39
40612.66667,129.94
40613.66667,130.84
40616.66667,130.05
40617.66667,128.56
40618.66667,126.18
40619.66667,127.85
40620.66667,127.76
40623.66667,129.74
40624.66667,129.29
40625.66667,129.66
40626.66667,130.9
40627.66667,131.3
40630.66667,130.98
40631.66667,131.86
40632.66667,132.77
40633.66667,132.59
40634.66667,133.15
40637.66667,133.26
40638.66667,133.24
40639.66667,133.66
40640.66667,133.32
40641.66667,132.86
40644.66667,132.46
40645.66667,131.47
40646.66667,131.46
40647.66667,131.56
40648.66667,132.04
40651.66667,130.56
40652.66667,131.31
40653.66667,133.1
40654.66667,133.78
40658.66667,133.64
40659.66667,134.79
40660.66667,135.67
40661.66667,136.11
40662.66667,136.43
40665.66667,136.22
40666.66667,135.73
40667.66667,134.83
40668.66667,133.61
40669.66667,134.2
40672.66667,134.72
40673.66667,135.87
40674.66667,134.44
40675.66667,135.08
40676.66667,134.04
40679.66667,133.19
40680.66667,133.17
40681.66667,134.36
40682.66667,134.68
40683.66667,133.61
40686.66667,132.06
40687.66667,131.95
40688.66667,132.39
40689.66667,133
40690.66667,133.51
40694.66667,134.9
40695.66667,131.87
40696.66667,131.73
40697.66667,130.42
40700.66667,129.04
40701.66667,128.96
40702.66667,128.42
40703.66667,129.4
40704.66667,127.6
40707.66667,127.7
40708.66667,129.32
40709.66667,127.02
40710.66667,127.3
40711.66667,127.05
40714.66667,127.7
40715.66667,129.45
40716.66667,128.67
40717.66667,128.3
40718.66667,126.81
40721.66667,127.94
40722.66667,129.61
40723.66667,130.72
40724.66667,131.97
40725.66667,133.92
40729.66667,133.81
40730.66667,133.97
40731.66667,135.36
40732.66667,134.4
40735.66667,131.97
40736.66667,131.4
40737.66667,131.84
40738.66667,130.93
40739.66667,131.69
40742.66667,130.61
40743.66667,132.73
40744.66667,132.65
40745.66667,134.49
40746.66667,134.58
40749.66667,133.83
40750.66667,133.33
40751.66667,130.6
40752.66667,130.22
40753.66667,129.33
40756.66667,128.78
40757.66667,125.49
40758.66667,126.17
40759.66667,120.26
40760.66667,120.08
40763.66667,112.26
40764.66667,117.48
40765.66667,112.29
40766.66667,117.33
40767.66667,118.12
40770.66667,120.62
40771.66667,119.59
40772.66667,119.67
40773.66667,114.51
40774.66667,112.64
40777.66667,112.73
40778.66667,116.44
40779.66667,118.08
40780.66667,116.28
40781.66667,117.97
40784.66667,121.36
40785.66667,121.68
40786.66667,122.22
40787.66667,120.94
40788.66667,117.85
40792.66667,116.99
40793.66667,120.29
40794.66667,119.04
40795.66667,115.92
40798.66667,116.67
40799.66667,117.74
40800.66667,119.37
40801.66667,121.43
40802.66667,121.52
40805.66667,120.31
40806.66667,120.17
40807.66667,116.63
40808.66667,112.86
40809.66667,113.54
40812.66667,116.24
40813.66667,117.54
40814.66667,115.15
40815.66667,116.05
40816.66667,113.15
40819.66667,109.93
40820.66667,112.34
40821.66667,114.42
40822.66667,116.49
40823.66667,115.71
40826.66667,119.58
40827.66667,119.7
40828.66667,120.75
40829.66667,120.51
40830.66667,122.57
40833.66667,120.23
40834.66667,122.58
40835.66667,121.13
40836.66667,121.66
40837.66667,123.97
40840.66667,125.49
40841.66667,123.05
40842.66667,124.3
40843.66667,128.63
40844.66667,128.6
40847.66667,125.5
40848.66667,122
40849.66667,123.99
40850.66667,126.25
40851.66667,125.48
40854.66667,126.26
40855.66667,127.88
40856.66667,123.16
40857.66667,124.32
40858.66667,126.66
40861.66667,125.46
40862.66667,126.08
40863.66667,124.08
40864.66667,122.11
40865.66667,121.98
40868.66667,119.66
40869.66667,119.19
40870.66667,116.56
40872.66667,116.34
40875.66667,119.71
40876.66667,120.05
40877.66667,124.99
40878.66667,124.97
40879.66667,124.86
40882.66667,126.22
40883.66667,126.26
40884.66667,126.73
40885.66667,123.95
40886.66667,126.05
40889.66667,124.21
40890.66667,123.05
40891.66667,121.74
40892.66667,122.19
40893.66667,121.59
40896.66667,120.29
40897.66667,123.93
40898.66667,124.17
40899.66667,125.27
40900.66667,126.39
40904.66667,126.49
40905.66667,124.83
40906.66667,126.12
40907.66667,125.5
40911.66667,127.5
40912.66667,127.7
40913.66667,128.04
40914.66667,127.71
40917.66667,128.02
40918.66667,129.13
40919.66667,129.2
40920.66667,129.51
40921.66667,128.84
40925.66667,129.34
40926.66667,130.77
40927.66667,131.46
40928.66667,131.54
40931.66667,131.61
40932.66667,131.46
40933.66667,132.56
40934.66667,131.88
40935.66667,131.82
40938.66667,131.37
40939.66667,131.32
40940.66667,132.47
40941.66667,132.68
40942.66667,134.54
40945.66667,134.45
40946.66667,134.79
40947.66667,135.19
40948.66667,135.36
40949.66667,134.36
40952.66667,135.36
40953.66667,135.19
40954.66667,134.56
40955.66667,136.05
40956.66667,136.41
40960.66667,136.47
40961.66667,136.03
40962.66667,136.63
40963.66667,136.93
40966.66667,137.16
40967.66667,137.56
40968.66667,137.02
40969.66667,137.73
40970.66667,137.31
40973.66667,136.75
40974.66667,134.75
40975.66667,135.69
40976.66667,137.04
40977.66667,137.57
40980.66667,137.58
40981.66667,140.06
40982.66667,139.91
40983.66667,140.72
40984.66667,140.3
40987.66667,140.85
40988.66667,140.44
40989.66667,140.21
40990.66667,139.2
40991.66667,139.65
40994.66667,141.61
40995.66667,141.17
40996.66667,140.47
40997.66667,140.23
40998.66667,140.81
41001.66667,141.84
41002.66667,141.26
41003.66667,139.86
41004.66667,139.79
41008.66667,138.22
41009.66667,135.9
41010.66667,137
41011.66667,138.79
41012.66667,137.14
41015.66667,137.05
41016.66667,139.08
41017.66667,138.61
41018.66667,137.72
41019.66667,137.95
41022.66667,136.79
41023.66667,137.31
41024.66667,139.19
41025.66667,140.16
41026.66667,140.39
41029.66667,139.87
41030.66667,140.74
41031.66667,140.32
41032.66667,139.25
41033.66667,137
41036.66667,137.1
41037.66667,136.55
41038.66667,135.74
41039.66667,136.02
41040.66667,135.61
41043.66667,134.11
41044.66667,133.34
41045.66667,132.83
41046.66667,130.86
41047.66667,129.74
41050.66667,131.97
41051.66667,132.2
41052.66667,132.27
41053.66667,132.53
41054.66667,132.1
41058.66667,133.7
41059.66667,131.76
41060.66667,131.47
41061.66667,128.16
41064.66667,128.1
41065.66667,129.07
41066.66667,131.97
41067.66667,132.05
41068.66667,133.1
41071.66667,131.41
41072.66667,132.92
41073.66667,132.07
41074.66667,133.47
41075.66667,134.14
41078.66667,134.4
41079.66667,135.7
41080.66667,135.48
41081.66667,132.44
41082.66667,133.46
41085.66667,131.32
41086.66667,131.98
41087.66667,133.17
41088.66667,132.79
41089.66667,136.1
41092.66667,136.51
41093.66667,137.41
41095.66667,136.79
41096.66667,135.49
41099.66667,135.32
41100.66667,134.14
41101.66667,134.16
41102.66667,133.51
41103.66667,135.75
41106.66667,135.43
41107.66667,136.36
41108.66667,137.37
41109.66667,137.73
41110.66667,136.47
41113.66667,135.09
41114.66667,133.93
41115.66667,133.96
41116.66667,136.17
41117.66667,138.68
41120.66667,138.68
41121.66667,137.71
41122.66667,137.59
41123.66667,136.64
41124.66667,139.35
41127.66667,139.62
41128.66667,140.32
41129.66667,140.49
41130.66667,140.61
41131.66667,140.84
41134.66667,140.77
41135.66667,140.79
