Date,Close
1/2/2018,138.83
1/3/2018,139.74
1/4/2018,140.67
1/5/2018,141.81
1/8/2018,142.06
1/9/2018,141.5
1/10/2018,140.96
1/11/2018,143.16
1/12/2018,143.28
1/16/2018,141.5
1/17/2018,142.13
1/18/2018,141.77
1/19/2018,142.92
1/22/2018,142.63
1/23/2018,142.66
1/24/2018,143.16
1/25/2018,144.1
1/26/2018,144.53
1/29/2018,143.15
1/30/2018,141.81
1/31/2018,141.56
2/1/2018,139.89
2/2/2018,136.21
2/5/2018,131.64
2/6/2018,134.96
2/7/2018,133.86
2/8/2018,129.22
2/9/2018,130.98
2/12/2018,133.71
2/13/2018,133.63
2/14/2018,135.81
2/15/2018,136.68
2/16/2018,136.7
2/20/2018,135.95
2/21/2018,135.48
2/22/2018,136.19
2/23/2018,137.89
2/26/2018,138.54
2/27/2018,136.64
2/28/2018,134.16
3/1/2018,133.32
3/2/2018,133.49
3/5/2018,134.89
3/6/2018,136.5
3/7/2018,136.23
3/8/2018,136.04
3/9/2018,138.39
3/12/2018,138.24
3/13/2018,137.62
3/14/2018,135.73
3/15/2018,134.23
3/16/2018,134.02
3/19/2018,132.19
3/20/2018,131.72
3/21/2018,133.27
3/22/2018,129.01
3/23/2018,126.7
3/26/2018,129.26
3/27/2018,127.88
3/28/2018,126.49
3/29/2018,128.9
4/2/2018,125.96
4/3/2018,127.76
4/4/2018,128.58
4/5/2018,131.09
4/6/2018,127.99
4/9/2018,128.61
4/10/2018,131.48
4/11/2018,130.57
4/12/2018,131.9
4/13/2018,131.87
4/16/2018,133.62
4/17/2018,135.23
4/18/2018,136.23
4/19/2018,135
4/20/2018,134.25
4/23/2018,133.57
4/24/2018,130.43
4/25/2018,131.11
4/26/2018,131.89
4/27/2018,131.18
4/30/2018,129.52
5/1/2018,129.19
5/2/2018,129.04
5/3/2018,129.27
5/4/2018,131.16
5/7/2018,131.24
5/8/2018,130.88
5/9/2018,132.68
5/10/2018,133.71
5/11/2018,133.66
5/14/2018,133.8
5/15/2018,133.56
5/16/2018,135.29
5/17/2018,135.72
5/18/2018,136
5/21/2018,136.54
5/22/2018,135.5
5/23/2018,135.2
5/24/2018,134.76
5/25/2018,134.13
5/29/2018,132.2
5/30/2018,133.81
5/31/2018,132.6
6/1/2018,134.3
6/4/2018,134.91
6/5/2018,135.92
6/6/2018,138.17
6/7/2018,137.45
6/8/2018,137.83
6/11/2018,138.06
6/12/2018,138.03
6/13/2018,136.68
6/14/2018,136.8
6/15/2018,135.94
6/18/2018,135.64
6/19/2018,133.26
6/20/2018,133.07
6/21/2018,131.67
6/22/2018,133.36
6/25/2018,131.28
6/26/2018,131.9
6/27/2018,131.21
6/28/2018,131.1
6/29/2018,131.56
7/2/2018,131.02
7/3/2018,130.82
7/5/2018,132.06
7/6/2018,132.69
7/9/2018,134.05
7/10/2018,134.97
7/11/2018,132.91
7/12/2018,133.06
7/13/2018,133.03
7/16/2018,131.87
7/17/2018,133.67
7/18/2018,133.94
7/19/2018,133.21
7/20/2018,132.66
7/23/2018,132.12
7/24/2018,133.51
7/25/2018,134.35
7/26/2018,135.23
7/27/2018,134.73
7/30/2018,134.35
7/31/2018,135.48
8/1/2018,134.16
8/2/2018,133.14
8/3/2018,134.27
8/6/2018,134.45
8/7/2018,134.65
8/8/2018,134.31
8/9/2018,134.69
8/10/2018,132.9
8/13/2018,131.47
8/14/2018,132.41
8/15/2018,130.27
8/16/2018,131.19
8/17/2018,132.13
8/20/2018,132.92
8/21/2018,133.73
8/22/2018,133.3
8/23/2018,132.17
8/24/2018,133.83
8/27/2018,135.64
8/28/2018,135.19
8/29/2018,136.05
8/30/2018,134.56
8/31/2018,134.24
9/4/2018,133.24
9/5/2018,134.09
9/6/2018,134.19
9/7/2018,133.37
9/10/2018,133.47
9/11/2018,133.46
9/12/2018,133.63
9/13/2018,134.12
9/14/2018,134.26
9/17/2018,134.68
9/18/2018,134.9
9/19/2018,136.07
9/20/2018,137.44
9/21/2018,136.91
9/24/2018,134.74
9/25/2018,134.14
9/26/2018,132.88
9/27/2018,131.74
9/28/2018,131.11
10/1/2018,132.11
10/2/2018,132.39
10/3/2018,131.74
10/4/2018,130.93
10/5/2018,129.81
10/8/2018,129.82
10/9/2018,125.58
10/10/2018,122.29
10/11/2018,120.65
10/12/2018,121.04
10/15/2018,120.72
10/16/2018,122.86
10/17/2018,121.92
10/18/2018,120.5
10/19/2018,119.53
10/22/2018,118.71
10/23/2018,117.23
10/24/2018,113
10/25/2018,114.87
10/26/2018,113.81
10/29/2018,113.36
10/30/2018,115.7
10/31/2018,117.01
11/1/2018,120.6
11/2/2018,120.72
11/5/2018,121
11/6/2018,122.43
11/7/2018,124.75
11/8/2018,124.01
11/9/2018,122.06
11/12/2018,120.22
11/13/2018,120.01
11/14/2018,119.95
11/15/2018,121.79
11/16/2018,122.58
11/19/2018,120.73
11/20/2018,118.42
11/21/2018,119.63
11/23/2018,118.42
11/26/2018,119.55
11/27/2018,117.9
11/28/2018,119.98
11/29/2018,120.46
11/30/2018,121.05
