Date,Close
2/2/2015,105.36
2/3/2015,107.68
2/4/2015,107.09
2/5/2015,109.52
2/6/2015,109.36
2/9/2015,109.19
2/10/2015,109.96
2/11/2015,109.85
2/12/2015,111.76
2/13/2015,112.81
2/17/2015,112.82
2/18/2015,113.11
2/19/2015,113.25
2/20/2015,113.74
2/23/2015,113.59
2/24/2015,113.94
2/25/2015,113.66
2/26/2015,113.02
2/27/2015,112.58
3/2/2015,113.44
3/3/2015,112.71
3/4/2015,112.36
3/5/2015,111.91
3/6/2015,110.31
3/9/2015,110.48
3/10/2015,108.72
3/11/2015,108.85
3/12/2015,110.16
3/13/2015,109.12
3/16/2015,109.09
3/17/2015,108.1
3/18/2015,109.82
3/19/2015,108.19
3/20/2015,108.98
3/23/2015,109.02
3/24/2015,108.71
3/25/2015,107.51
3/26/2015,107.66
3/27/2015,107.76
3/30/2015,109.29
3/31/2015,108.55
4/1/2015,108.45
4/2/2015,108.62
4/6/2015,109.51
4/7/2015,109.28
4/8/2015,109.59
4/9/2015,110.09
4/10/2015,110.36
4/13/2015,109.86
4/14/2015,110.23
4/15/2015,111.2
4/16/2015,110.78
4/17/2015,110.01
4/20/2015,110.72
4/21/2015,109.87
4/22/2015,110.13
4/23/2015,110.57
4/24/2015,111.24
4/27/2015,111.89
4/28/2015,112.18
4/29/2015,111.95
4/30/2015,111.09
5/1/2015,112.9
5/4/2015,112.67
5/5/2015,111.35
5/6/2015,111.43
5/7/2015,111.87
5/8/2015,113.36
5/11/2015,112.98
5/12/2015,111.9
5/13/2015,111.94
5/14/2015,113.21
5/15/2015,113.43
5/18/2015,113.33
5/19/2015,112.75
5/20/2015,112.69
5/21/2015,113.05
5/22/2015,112.84
5/26/2015,111.45
5/27/2015,112.22
5/28/2015,112.37
5/29/2015,111.65
6/1/2015,111.68
6/2/2015,112.14
6/3/2015,112.46
6/4/2015,111.07
6/5/2015,110.81
6/8/2015,110.37
6/9/2015,110.41
6/10/2015,111.53
6/11/2015,111.79
6/12/2015,111.22
6/15/2015,110.32
6/16/2015,110.95
6/17/2015,111.34
6/18/2015,112.27
6/19/2015,111.77
6/22/2015,111.91
6/23/2015,111.73
6/24/2015,110.45
6/25/2015,110.36
6/26/2015,110.07
6/29/2015,107.4
6/30/2015,107.65
7/1/2015,107.93
7/2/2015,107.66
7/6/2015,106.66
7/7/2015,106.38
7/8/2015,104.03
7/9/2015,104.27
7/10/2015,105.77
7/13/2015,107.03
7/14/2015,107.55
7/15/2015,106.49
7/16/2015,106.23
7/17/2015,105.31
7/20/2015,104.35
