Date,Close
2/6/2019,9/28/1900
2/7/2019,9/26/1900
2/8/2019,9/26/1900
2/11/2019,9/26/1900
2/12/2019,9/30/1900
2/13/2019,9/30/1900
2/14/2019,9/30/1900
2/15/2019,10/3/1900
2/19/2019,10/3/1900
2/20/2019,10/4/1900
2/21/2019,10/3/1900
2/22/2019,10/5/1900
2/25/2019,10/5/1900
2/26/2019,10/5/1900
2/27/2019,10/5/1900
2/28/2019,10/4/1900
3/1/2019,10/6/1900
3/4/2019,10/5/1900
3/5/2019,10/5/1900
3/6/2019,10/3/1900
3/7/2019,10/1/1900
3/8/2019,9/30/1900
3/11/2019,10/4/1900
3/12/2019,10/5/1900
3/13/2019,10/7/1900
3/14/2019,10/7/1900
3/15/2019,10/7/1900
3/18/2019,10/8/1900
3/19/2019,10/8/1900
3/20/2019,10/7/1900
3/21/2019,10/10/1900
3/22/2019,10/5/1900
3/25/2019,10/5/1900
3/26/2019,10/7/1900
3/27/2019,10/5/1900
3/28/2019,10/6/1900
3/29/2019,10/8/1900
4/1/2019,10/11/1900
4/2/2019,10/11/1900
4/3/2019,10/12/1900
4/4/2019,10/13/1900
4/5/2019,10/14/1900
4/8/2019,10/14/1900
4/9/2019,10/13/1900
4/10/2019,10/14/1900
4/11/2019,10/14/1900
4/12/2019,10/16/1900
4/15/2019,10/15/1900
4/16/2019,10/16/1900
4/17/2019,10/15/1900
4/18/2019,10/16/1900
4/22/2019,10/16/1900
4/23/2019,10/18/1900
4/24/2019,10/18/1900
4/25/2019,10/18/1900
4/26/2019,10/19/1900
4/29/2019,10/19/1900
4/30/2019,10/20/1900
5/1/2019,10/17/1900
5/2/2019,10/17/1900
5/3/2019,10/20/1900
5/6/2019,10/18/1900
5/7/2019,10/13/1900
5/8/2019,10/13/1900
5/9/2019,10/12/1900
5/10/2019,10/14/1900
5/13/2019,10/6/1900
5/14/2019,10/9/1900
5/15/2019,10/11/1900
5/16/2019,10/13/1900
5/17/2019,10/11/1900
5/20/2019,10/9/1900
5/21/2019,10/12/1900
5/22/2019,10/11/1900
5/23/2019,10/8/1900
5/24/2019,10/8/1900
5/28/2019,10/6/1900
5/29/2019,10/4/1900
5/30/2019,10/5/1900
5/31/2019,10/1/1900
6/3/2019,9/30/1900
6/4/2019,10/6/1900
6/5/2019,10/8/1900
6/6/2019,10/10/1900
6/7/2019,10/13/1900
6/10/2019,10/14/1900
6/11/2019,10/14/1900
6/12/2019,10/14/1900
6/13/2019,10/15/1900
6/14/2019,10/15/1900
6/17/2019,10/15/1900
6/18/2019,10/18/1900
6/19/2019,10/19/1900
6/20/2019,10/21/1900
6/21/2019,10/20/1900
6/24/2019,10/19/1900
6/25/2019,10/16/1900
6/26/2019,10/16/1900
6/27/2019,10/17/1900
6/28/2019,10/19/1900
7/1/2019,10/21/1900
7/2/2019,10/22/1900
7/3/2019,10/24/1900
7/5/2019,10/24/1900
7/8/2019,10/22/1900
7/9/2019,10/23/1900
7/10/2019,10/24/1900
7/11/2019,10/25/1900
7/12/2019,10/26/1900
7/15/2019,10/26/1900
7/16/2019,10/25/1900
7/17/2019,10/23/1900
7/18/2019,10/24/1900
7/19/2019,10/23/1900
7/22/2019,10/23/1900
7/23/2019,10/26/1900
7/24/2019,10/27/1900
7/25/2019,10/26/1900
7/26/2019,10/28/1900
7/29/2019,10/27/1900
7/30/2019,10/26/1900
7/31/2019,10/23/1900
8/1/2019,10/20/1900
8/2/2019,10/18/1900
8/5/2019,10/9/1900
8/6/2019,10/13/1900
8/7/2019,10/13/1900
8/8/2019,10/19/1900
8/9/2019,10/17/1900
8/12/2019,10/14/1900
8/13/2019,10/18/1900
8/14/2019,10/9/1900
8/15/2019,10/10/1900
8/16/2019,10/14/1900
8/19/2019,10/18/1900
8/20/2019,10/16/1900
8/21/2019,10/18/1900
8/22/2019,10/18/1900
8/23/2019,10/10/1900
8/26/2019,10/14/1900
8/27/2019,10/12/1900
8/28/2019,10/14/1900
8/29/2019,10/18/1900
8/30/2019,10/18/1900
9/3/2019,10/16/1900
9/4/2019,10/20/1900
9/5/2019,10/23/1900
9/6/2019,10/24/1900
9/9/2019,10/24/1900
9/10/2019,10/24/1900
9/11/2019,10/26/1900
9/12/2019,10/27/1900
9/13/2019,10/27/1900
9/16/2019,10/26/1900
9/17/2019,10/26/1900
9/18/2019,10/27/1900
9/19/2019,10/27/1900
9/20/2019,10/24/1900
9/23/2019,10/24/1900
9/24/2019,10/21/1900
9/25/2019,10/23/1900
9/26/2019,10/23/1900
9/27/2019,10/21/1900
9/30/2019,10/22/1900
10/1/2019,10/19/1900
10/2/2019,10/14/1900
10/3/2019,10/16/1900
10/4/2019,10/20/1900
10/7/2019,10/19/1900
10/8/2019,10/14/1900
10/9/2019,10/17/1900
10/10/2019,10/19/1900
10/11/2019,10/22/1900
10/14/2019,10/21/1900
10/15/2019,10/24/1900
10/16/2019,10/24/1900
10/17/2019,10/25/1900
10/18/2019,10/23/1900
10/21/2019,10/25/1900
10/22/2019,10/25/1900
10/23/2019,10/25/1900
10/24/2019,10/26/1900
10/25/2019,10/27/1900
10/28/2019,10/29/1900
10/29/2019,10/29/1900
10/30/2019,10/30/1900
10/31/2019,10/29/1900
11/1/2019,11/1/1900
11/4/2019,11/2/1900
11/5/2019,11/2/1900
11/6/2019,11/2/1900
11/7/2019,11/3/1900
11/8/2019,11/3/1900
11/11/2019,11/3/1900
11/12/2019,11/4/1900
11/13/2019,11/4/1900
11/14/2019,11/4/1900
11/15/2019,11/6/1900
11/18/2019,11/7/1900
11/19/2019,11/6/1900
11/20/2019,11/5/1900
11/21/2019,11/5/1900
11/22/2019,11/5/1900
11/25/2019,11/8/1900
11/26/2019,11/9/1900
11/27/2019,11/10/1900
11/29/2019,11/9/1900
12/2/2019,11/6/1900
12/3/2019,11/4/1900
12/4/2019,11/6/1900
12/5/2019,11/7/1900
12/6/2019,11/9/1900
12/9/2019,11/8/1900
12/10/2019,11/8/1900
12/11/2019,11/9/1900
12/12/2019,11/12/1900
12/13/2019,11/12/1900
12/16/2019,11/14/1900
12/17/2019,11/14/1900
12/18/2019,11/14/1900
12/19/2019,11/15/1900
12/20/2019,11/15/1900
12/23/2019,11/16/1900
12/24/2019,11/16/1900
12/26/2019,11/17/1900
12/27/2019,11/17/1900
