Date,Close
10/1/2007,60.79
10/2/2007,61.12
10/3/2007,61.13
10/4/2007,60.91
10/5/2007,62
10/8/2007,61.82
10/9/2007,61.91
10/10/2007,61.98
10/11/2007,61.58
10/12/2007,61.69
10/15/2007,60.92
10/16/2007,60.58
10/17/2007,60.45
10/18/2007,60.21
10/19/2007,58.77
10/22/2007,59.38
10/23/2007,59.63
10/24/2007,59.54
10/25/2007,59.04
10/26/2007,59.69
10/29/2007,60.01
10/30/2007,59.75
10/31/2007,60.05
11/1/2007,58.47
11/2/2007,58.14
11/5/2007,57.56
11/6/2007,58.02
11/7/2007,56.84
11/8/2007,56.62
11/9/2007,55.66
11/12/2007,55.27
11/13/2007,56.97
11/14/2007,55.96
11/15/2007,55.55
11/16/2007,55.67
11/19/2007,54.32
11/20/2007,54.11
11/21/2007,53.73
11/27/2007,54.17
11/28/2007,55.91
11/29/2007,55.72
11/30/2007,56.44
12/3/2007,56.08
12/4/2007,55.92
12/5/2007,55.89
12/6/2007,56.68
12/7/2007,56.83
12/10/2007,57.06
12/11/2007,55.15
12/12/2007,55.31
12/13/2007,55.23
12/14/2007,53.89
12/17/2007,53.24
12/19/2007,53.2
12/20/2007,53.56
12/21/2007,54.03
12/26/2007,54.35
12/27/2007,53.59
12/28/2007,53.42
12/31/2007,53.18
1/2/2008,52.12
1/3/2008,51.33
1/4/2008,49.73
1/7/2008,49.87
1/8/2008,48.82
1/9/2008,49.1
1/10/2008,49.69
1/11/2008,48.36
1/14/2008,48.77
1/15/2008,47.6
1/16/2008,48.18
1/17/2008,47.3
1/18/2008,47.34
1/22/2008,47.96
1/23/2008,49.88
1/24/2008,50.28
1/25/2008,49.26
1/28/2008,50.34
1/29/2008,50.72
1/30/2008,50.26
1/31/2008,51.99
2/1/2008,52.88
2/4/2008,51.72
2/5/2008,50.4
2/6/2008,49.81
2/7/2008,50.72
2/8/2008,50.36
2/11/2008,50.95
2/12/2008,51.22
2/13/2008,51.85
2/14/2008,51.03
2/15/2008,51.12
2/19/2008,50.8
2/20/2008,51.22
2/21/2008,50.28
