Date,Close
1/3/2006,32
1/4/2006,32.05
1/5/2006,31.84
1/6/2006,32.18
1/9/2006,31.98
1/10/2006,32.03
1/11/2006,31.98
1/12/2006,31.98
1/13/2006,32.2
1/17/2006,32.54
1/18/2006,32.61
1/19/2006,32.9
1/20/2006,32.71
1/23/2006,32.66
1/24/2006,32.95
1/25/2006,32.5
1/26/2006,32.21
1/27/2006,32.39
1/30/2006,32.17
1/31/2006,32.15
2/1/2006,32.24
2/2/2006,31.82
2/3/2006,31.66
2/6/2006,31.85
2/7/2006,31.66
2/8/2006,31.65
2/9/2006,31.76
2/10/2006,31.78
2/13/2006,31.74
2/14/2006,31.71
2/15/2006,31.76
2/16/2006,32.01
2/17/2006,32.3
2/21/2006,32.35
2/22/2006,32.47
2/23/2006,32.43
2/24/2006,32.53
2/27/2006,32.79
2/28/2006,32.57
3/1/2006,32.48
3/2/2006,32.46
3/3/2006,32.3
3/6/2006,31.78
3/7/2006,31.63
3/8/2006,31.6
3/9/2006,31.51
3/10/2006,31.71
3/13/2006,31.75
3/14/2006,32.09
3/15/2006,32.3
3/16/2006,32.47
3/17/2006,32.15
3/20/2006,31.68
3/21/2006,31.44
3/22/2006,31.59
3/23/2006,31.55
3/24/2006,31.49
3/27/2006,31.28
3/28/2006,31.15
3/29/2006,31.34
3/30/2006,31.06
3/31/2006,30.83
4/3/2006,30.87
4/4/2006,31.2
4/5/2006,31.5
4/6/2006,31.11
4/7/2006,30.67
4/10/2006,30.66
4/11/2006,30.31
4/12/2006,30.38
4/13/2006,30.24
4/17/2006,30.21
4/18/2006,30.79
4/19/2006,30.89
4/20/2006,31.11
4/21/2006,31.25
4/24/2006,31.54
4/25/2006,31.09
4/26/2006,30.78
4/27/2006,31.19
4/28/2006,31.32
5/1/2006,31.03
5/2/2006,31.53
5/3/2006,31.43
5/4/2006,31.47
5/5/2006,32.18
5/8/2006,31.93
5/9/2006,31.66
5/10/2006,31.91
5/11/2006,31.61
5/12/2006,31.26
5/15/2006,31.46
5/16/2006,31.32
5/17/2006,30.84
5/18/2006,30.83
5/19/2006,31.09
5/22/2006,31.33
5/23/2006,30.89
5/24/2006,31
5/25/2006,31.29
5/26/2006,31.63
5/30/2006,31.31
5/31/2006,31.83
6/1/2006,32.15
6/2/2006,32.54
6/5/2006,32.15
6/6/2006,32.21
6/7/2006,32.09
6/8/2006,32.2
6/9/2006,32.47
6/12/2006,32.54
6/13/2006,32.15
6/14/2006,31.91
6/15/2006,32.4
6/16/2006,32.11
6/19/2006,31.67
6/20/2006,31.75
6/21/2006,31.72
6/22/2006,31.61
6/23/2006,31.66
6/26/2006,31.79
6/27/2006,31.67
6/28/2006,31.76
6/29/2006,32.17
6/30/2006,32.29
7/3/2006,32.65
7/5/2006,32.43
7/6/2006,32.26
7/7/2006,32.51
7/10/2006,32.69
7/11/2006,32.94
7/12/2006,32.78
7/13/2006,32.66
7/14/2006,32.66
7/17/2006,32.75
7/18/2006,32.8
7/19/2006,33.3
7/20/2006,33.38
7/21/2006,33.46
7/24/2006,33.77
7/25/2006,33.91
7/26/2006,34.03
7/27/2006,33.76
7/28/2006,33.99
7/31/2006,33.84
8/1/2006,34.26
8/2/2006,34.23
8/3/2006,34.06
8/4/2006,34.07
8/7/2006,33.67
8/8/2006,33.99
8/9/2006,34
8/10/2006,33.95
8/11/2006,33.87
8/14/2006,34.1
8/15/2006,34.32
8/16/2006,34
8/17/2006,33.96
8/18/2006,34.34
8/21/2006,34.41
8/22/2006,34.53
8/23/2006,34.17
8/24/2006,34.31
8/25/2006,34.31
8/28/2006,34.57
8/29/2006,34.6
8/30/2006,34.42
8/31/2006,34.77
9/1/2006,34.8
9/5/2006,34.43
9/6/2006,34.3
9/7/2006,34.35
9/8/2006,34.35
9/11/2006,34.23
9/12/2006,34.05
9/13/2006,34.12
9/14/2006,33.98
9/15/2006,33.72
9/18/2006,33.62
9/19/2006,33.69
9/20/2006,33.64
9/21/2006,33.59
9/22/2006,33.55
9/25/2006,34.02
9/26/2006,33.97
9/27/2006,34.44
9/28/2006,34.33
9/29/2006,33.99
10/2/2006,34.24
10/3/2006,34.38
10/4/2006,34.52
10/5/2006,34.41
10/6/2006,34.22
10/9/2006,34.19
10/10/2006,34.44
10/11/2006,34.52
10/12/2006,34.51
10/13/2006,34.55
10/16/2006,34.72
10/17/2006,34.87
10/18/2006,35.25
10/19/2006,35.39
10/20/2006,35.61
10/23/2006,35.65
10/24/2006,35.68
10/25/2006,36.06
10/26/2006,35.9
10/27/2006,35.77
10/30/2006,35.75
10/31/2006,35.79
11/1/2006,36.01
11/2/2006,35.84
11/3/2006,35.58
11/6/2006,35.42
11/7/2006,35.3
11/8/2006,35.65
11/9/2006,35.64
11/10/2006,35.91
11/13/2006,35.9
11/14/2006,35.99
11/15/2006,35.87
11/16/2006,36
11/17/2006,36.04
11/20/2006,35.92
11/21/2006,35.98
11/22/2006,36.06
11/24/2006,36.2
11/27/2006,35.8
11/28/2006,36.06
11/29/2006,36.51
11/30/2006,36.74
12/1/2006,36.72
12/4/2006,37.01
12/5/2006,37.1
